"UniProt","Gene.Name","Description","OlinkID","Assay","Panel","N","Correlation_Spearman","Correlation_Pearson","P.value_Spearman","P.value_Pearson","Adj.p.value_Spearman","Adj.p.value_Pearson","Cor.interval_Spearman","Cor.interval_Pearson","N.cleanData","Correlation_Spearman.cleanData","Correlation_Pearson.cleanData","P.value_Spearman.cleanData","P.value_Pearson.cleanData","Adj.p.value_Spearman.cleanData","Adj.p.value_Pearson.cleanData","Cor.interval_Spearman.cleanData","Cor.interval_Pearson.cleanData","No.missing.or.QCwarn","N.Missing.MS","Perc.Missing.MS","N.below.LOD","Perc.below.LOD","N.Missing.values","Perc.Missing.values","Median.Dist.LOD","Panel.type","Panel.version","N.sample.QC.warning","Assay.QC.warning","Blood.conc.ngmL","Sequence.coverage.MS","Protein.count.MS","min.PSMs","median.PSMs","max.PSMs","min.Unique.peptides","median.Unique.peptides","max.Unique.peptides","Abs.precursor.error","MSGF.score","Percolator.SVM.score","Precursor.ion.fraction","IQR.MS","IQR.Olink","IQR.Olink.cleanData","SD.MS","SD.Olink","SD.Olink.cleanData","CV.MS","CV.Olink","CV.Olink.cleanData","Range.MS","Range.Olink","Range.Olink.cleanData","Technical.CV.MS","Technical.CV.Olink","Length","Mass","UniProt.Isoforms","Isoform.N","Isoform.event"
"P04216","THY1","Thy-1 membrane glycoprotein","OID21050","THY1","Neurology",88,0.612799830932338,0.625368490103685,0,7.3422393994041e-11,0,1.77123681237761e-10,"Moderate correlation","Moderate correlation",88,0.612799830932338,0.625368490103685,0,7.3422393994041e-11,0,1.78874691408301e-10,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,7.3492,"Neurology","I",0,"PASS",6.8,0.24223602484472,1,1,4,5,1,3,3,1.25045805,161.5,1.342,0.415459454902931,0.295601616229885,0.5089,0.5089,0.261044460163273,0.383172364851639,0.383172364851639,18.2433399434277,27.0348217746656,27.0348217746656,1.44636354917494,1.7979,1.7979,7.84703475759219,1.2302705186135,161,17935,"ALTERNATIVE PRODUCTS:",NA,NA
"Q9UQP3","TNN","Tenascin-N","OID30412","TNN","Cardiometabolic II",88,0.663449684759255,0.689728126607022,0,1.07279247730204e-13,0,3.27413653966323e-13,"Moderate correlation","Moderate correlation",88,0.663449684759255,0.689728126607022,0,1.07279247730204e-13,0,3.29120274135955e-13,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,2.275,"Cardiometabolic","II",0,"PASS",29,0.317936874518861,1,6,18,24,4,15,19,1.3281658,144,1.962,0.505279699829257,0.424669386928638,0.677,0.677,0.292665274833963,0.465855836669499,0.465855836669499,20.4965150190614,33.1509663082319,33.1509663082319,1.54225984335697,2.3145,2.3145,3.4030934564237,5.07119045950657,1299,144034,"ALTERNATIVE PRODUCTS:",NA,NA
"P15085","CPA1","Carboxypeptidase A1","OID20280","CPA1","Cardiometabolic",88,0.914439938897679,0.929949385820168,1.53731697885867e-35,3.93902868276294e-39,4.91680132898425e-35,3.42089490987643e-37,"Strong correlation","Strong correlation",88,0.914439938897679,0.929949385820168,1.53731697885867e-35,3.93902868276294e-39,4.90862614302243e-35,3.29969402732988e-37,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,7.9997,"Cardiometabolic","I",0,"PASS",92,0.513126491646778,1,5,9,15,6,8.5,12,1.1928009,171,2.023,0.521266893744075,0.554148377591536,0.8886,0.8886,0.476376409464532,0.776691060336499,0.776691060336499,33.9407304784802,57.9831060176662,57.9831060176662,2.5858120410451,4.8207,4.8207,5.01302820635619,5.47393431690982,419,47140,"ALTERNATIVE PRODUCTS:",NA,NA
"Q96KG7","MEGF10","Multiple epidermal growth factor-like domains protein 10","OID20746","MEGF10","Inflammation",88,0.745729280405763,0.783825088258248,0,1.74156098461056e-19,0,8.89693371776166e-19,"Strong correlation","Strong correlation",88,0.745729280405763,0.783825088258248,0,1.74156098461056e-19,0,8.86242949645283e-19,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,8.5867,"Inflammation","I",0,"PASS",42,0.0850877192982456,2,1,4,6,1,3,5,1.2491428,138,1.196,0.47679863892005,0.341033158295026,0.597775,0.597775,0.352364090193085,0.489347038229978,0.489347038229978,24.7928281514945,34.9183341201103,34.9183341201103,2.40311372309161,2.7267,2.7267,5.54086939167439,NA,1140,122205,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q96KG7-1; Sequence=Displayed; Name=2; IsoId=Q96KG7-2; Sequence=VSP_029244, VSP_029245;",2,"Alternative splicing"
"P06733","ENO1","Alpha-enolase","OID21037","ENO1","Neurology",88,0.836691204959318,0.860238915497167,0,6.92080179705484e-27,0,8.49302742269012e-26,"Strong correlation","Strong correlation",88,0.836691204959318,0.860238915497167,0,6.92080179705484e-27,0,8.28214632636563e-26,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.2599,"Neurology","I",0,"PASS",340,0.682027649769585,2,28,38.5,44,19,21,23,0.94570273,145,1.216,0.485768428245694,0.517024661754712,1.045125,1.045125,0.477962034577665,0.884016502157471,0.884016502157471,34.0600055929831,67.5034014429927,67.5034014429927,2.1519731751138,4.1598,4.1598,3.65033186636667,1.33321031227201,434,47169,"ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2; Name=alpha-enolase; IsoId=P06733-1; Sequence=Displayed; Name=MBP-1; IsoId=P06733-2; Sequence=VSP_018725;",2,"Alternative initiation"
"P14174","MIF","Macrophage migration inhibitory factor","OID21073","MIF","Neurology",88,0.856732767426297,0.863168010558122,0,2.96869403677695e-27,0,3.80869950854679e-26,"Strong correlation","Strong correlation",88,0.856732767426297,0.863168010558122,0,2.96869403677695e-27,0,3.71598598396563e-26,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.7351,"Neurology","I",0,"PASS",3.4,0.0782608695652174,1,2,3,4,1,1,1,0.9043575,120,0.676,0.517659877324521,0.601325133913392,1.106575,1.106575,0.483000755653574,0.880859013824661,0.880859013824661,34.4394632599187,67.2144908737775,67.2144908737775,2.79666987357671,3.7371,3.7371,6.99230793385983,4.85022539116299,115,12476,"ALTERNATIVE PRODUCTS:",NA,NA
"Q8WXD2","SCG3","Secretogranin-3","OID20728","SCG3","Inflammation",88,0.734986439364588,0.732033374396585,0,5.37168378199936e-16,0,1.9949444045649e-15,"Strong correlation","Strong correlation",88,0.734986439364588,0.732033374396585,0,5.37168378199936e-16,0,2.00334371184839e-15,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,7.3434,"Inflammation","I",0,"PASS",4.2,0.16025641025641,2,1,5,6,1,4,5,1.12099665,131.5,0.535,0.46824343161346,0.31122875762923,0.5171,0.5171,0.240910680663164,0.473646384632065,0.473646384632065,16.8157434558055,33.7355214781608,33.7355214781608,1.23631430954772,2.4859,2.4859,5.97210861966703,NA,468,53005,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q8WXD2-1; Sequence=Displayed; Name=2; IsoId=Q8WXD2-2; Sequence=VSP_042876;",2,"Alternative splicing"
"P51580","TPMT","Thiopurine S-methyltransferase","OID21270","TPMT","Oncology",8,0.0476190476190476,-0.0949962641641786,0.934871031746032,0.82295069590442,0.946609322727596,0.848503502900538,"No correlation","No correlation",8,0.0476190476190476,-0.0949962641641786,0.934871031746032,0.82295069590442,0.952312655472637,0.851894779315507,"No correlation","No correlation",FALSE,80,90.9090909090909,0,0,80,90.91,1.7241,"Oncology","I",1,"PASS",0.02,0.0816326530612245,1,1,1,1,1,1,1,0.1444958935,105.5,1.189,0.27187733760728,0.355199009098325,0.9858,0.9942,0.435334539107033,0.676903559648482,0.679775147823531,30.8751882554642,49.6240569945896,49.8587582117668,1.37948529556638,3.2754,3.2754,NA,NA,245,28180,"ALTERNATIVE PRODUCTS:",NA,NA
"Q12884","FAP","Prolyl endopeptidase FAP","OID20330","FAP","Cardiometabolic",88,0.793467971671121,0.797977874911455,3.05018237961979e-20,1.30781540130807e-20,9.20763611387898e-20,7.61094633029285e-20,"Strong correlation","Strong correlation",88,0.793467971671121,0.797977874911455,3.05018237961979e-20,1.30781540130807e-20,9.20110264791383e-20,7.49584722118152e-20,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,2.5941,"Cardiometabolic","I",0,"PASS",70,0.455263157894737,2,24,28.5,37,18,19.5,25,1.13937405,130,1.326,0.534376713657837,0.305132262664037,0.3814,0.3814,0.289052097984531,0.345654921781351,0.345654921781351,20.2383252219133,24.3069516322569,24.3069516322569,1.52914132239143,1.6824,1.6824,4.561707446631,4.92878660609631,760,87713,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; Synonyms=L, seprase-I {ECO:0000303|PubMed:10644713}; IsoId=Q12884-1; Sequence=Displayed; Name=2 {ECO:0000269|PubMed:10644713}; Synonyms=S, Truncated, seprase-s {ECO:0000303|PubMed:10644713}; IsoId=Q12884-2; Sequence=VSP_005367;",2,"Alternative splicing"
"P31146","CORO1A","Coronin-1A","OID20286","CORO1A","Cardiometabolic",88,0.811295833186573,0.848035452047147,0,1.93449913164447e-25,0,1.86670899113386e-24,"Strong correlation","Strong correlation",88,0.811295833186573,0.848035452047147,0,1.93449913164447e-25,0,1.83188656900942e-24,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,4.3792,"Cardiometabolic","I",0,"PASS",52,0.442516268980477,7,6,10,11,6,8,10,1.28602405,158.5,1.053,0.466192116506921,0.493750827903211,1.4197,1.4197,0.416824463958789,1.06386936765293,1.06386936765293,29.5056309053997,85.0008775118946,85.0008775118946,1.76539693370743,4.7477,4.7477,6.59795318185856,3.33870882988751,461,51026,"ALTERNATIVE PRODUCTS:",NA,NA
"P50895","BCAM","Basal cell adhesion molecule","OID21076","BCAM","Neurology",88,0.582984044239372,0.689609688371051,4.18171144044962e-09,1.08743957787748e-13,9.9812943261472e-09,3.3003206543647e-13,"Moderate correlation","Moderate correlation",88,0.582984044239372,0.689609688371051,4.18171144044962e-09,1.08743957787748e-13,1.01251194966097e-08,3.31714761991196e-13,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,3.0539,"Neurology","I",0,"PASS",13,0.302547770700637,1,4,6.5,12,4,6.5,10,1.0318727,118.5,1.3225,0.46560752120989,0.296238213607408,0.4474,0.4474,0.25610940352028,0.367172517599358,0.367172517599358,17.8929335070895,25.8681983012455,25.8681983012455,1.43598047009562,1.8986,1.8986,5.83891901224518,7.99201905397665,628,67405,"ALTERNATIVE PRODUCTS:",NA,NA
"P09093","CELA3A","Chymotrypsin-like elastase family member 3A","OID20298","CELA3A","Cardiometabolic",30,0.816240266963293,0.879701181308168,1.03193419179606e-06,1.53784662559241e-10,2.01566384522103e-06,3.63227790856451e-10,"Strong correlation","Strong correlation",30,0.816240266963293,0.879701181308168,1.03193419179606e-06,1.53784662559241e-10,2.04885843171146e-06,3.65658291543698e-10,"Strong correlation","Strong correlation",FALSE,58,65.9090909090909,0,0,58,65.91,6.2122,"Cardiometabolic","I",0,"PASS",0.34,0.177777777777778,1,1,1,1,1,1,1,1.48051355,75.5,0.399,0.440521300251805,0.590168969372395,1.068575,1.068575,0.547335752276945,0.808424575523496,0.808424575523496,39.3453983476412,60.7363171557381,60.7363171557381,2.47846630987267,4.4843,4.4843,19.7357332386698,6.75185208625865,270,29489,"ALTERNATIVE PRODUCTS:",NA,NA
"P03951","F11","Coagulation factor XI","OID30773","F11","Inflammation II",88,0.643771986604046,0.643624593185101,1.32883790004782e-11,1.34777391395573e-11,3.56355816901185e-11,3.48999254324776e-11,"Moderate correlation","Moderate correlation",88,0.643771986604046,0.643624593185101,1.32883790004782e-11,1.34777391395573e-11,3.57411573116311e-11,3.51130572320046e-11,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,3.1575,"Inflammation","II",0,"PASS",2800,0.7136,2,74,86.5,114,28,31.5,32,1.021522,153,1.522,0.473342777269277,0.412021201869175,0.420575,0.420575,0.321070853827874,0.403581686617454,0.403581686617454,22.5333621169996,28.530460364687,28.530460364687,1.63002899832852,2.9648,2.9648,2.95670674417317,11.165396844444,625,70109,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P03951-1; Sequence=Displayed; Name=2; Synonyms=Platelet; IsoId=P03951-2; Sequence=VSP_005388;",2,"Alternative splicing"
"P09529","INHBB","Inhibin beta B chain","OID30625","INHBB","Inflammation II",70,0.406316157816464,0.415971904296199,0.000535942775499402,0.000341802456080798,0.000845082951869867,0.000532268928158925,"Weak correlation","Weak correlation",70,0.406316157816464,0.415971904296199,0.000535942775499402,0.000341802456080798,0.000867036312363477,0.000537118145269825,"Weak correlation","Weak correlation",FALSE,18,20.4545454545455,0,0,18,20.45,5.0013,"Inflammation","II",1,"PASS",0.057,0.115479115479115,1,1,1,1,1,1,1,1.34019185,146,1.9925,0.439333785293496,0.414186978093984,0.7738,0.767,0.335569871683366,0.747281856797832,0.743187954675221,23.5781107616303,55.474200914522,55.128076668455,1.67152520957614,3.3698,3.3698,6.12042496096059,1.55380292893273,407,45122,"ALTERNATIVE PRODUCTS:",NA,NA
"P13693","TPT1","Translationally-controlled tumor protein","OID20476","TPT1","Inflammation",88,0.114807509422,0.138491856604415,0.28624206793593,0.198162682452386,0.331114031454575,0.231600070899321,"No correlation","No correlation",17,0.193627450980392,0.111133974994247,0.455039931969354,0.671103177063555,0.514392966574052,0.717204474800993,"No correlation","No correlation",FALSE,0,0,71,80.6818181818182,71,80.68,0.3141,"Inflammation","I",0,"PASS",2.8,0.453488372093023,3,3,4.5,10,3,3.5,5,1.45631275,119,1.535,0.52802237020392,0.490721934430095,0.600975,0.662,0.459804786685479,0.908462764902454,1.47131921504938,32.6979814348184,69.7597512686777,135.256413647705,2.28576171742592,8.0259,6.1414,13.4276178722062,NA,172,19595,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P13693-1; Sequence=Displayed; Name=2; IsoId=P13693-2; Sequence=VSP_054838;",2,"Alternative splicing"
"Q15485","FCN2","Ficolin-2","OID20382","FCN2","Cardiometabolic",88,0.596685569370575,0.697307188370257,8.58976760324772e-10,4.44348867738501e-14,2.17440529687594e-09,1.40131249071723e-13,"Moderate correlation","Moderate correlation",88,0.596685569370575,0.697307188370257,8.58976760324772e-10,4.44348867738501e-14,2.17634019089246e-09,1.41077526812603e-13,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,8.6607,"Cardiometabolic","I",0,"PASS",910,0.559105431309904,2,21,27.5,36,8,10,12,1.32524895,130,1.5075,0.488757842775093,0.484691062009971,0.502075,0.502075,0.39948278255046,0.448441396099168,0.448441396099168,28.2293883873828,31.849739375814,31.849739375814,2.91353147883135,3.0015,3.0015,3.53542272124166,4.5163893165458,313,34001,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q15485-1; Sequence=Displayed; Name=2; IsoId=Q15485-2; Sequence=VSP_030027;",2,"Alternative splicing"
"P55000","SLURP1","Secreted Ly-6/uPAR-related protein 1","OID30404","SLURP1","Cardiometabolic II",76,0.275352016404648,0.351591852699423,0.0163240155381372,0.00184326933048313,0.0222851433404557,0.00269217474012348,"No correlation","Weak correlation",76,0.275352016404648,0.351591852699423,0.0163240155381372,0.00184326933048313,0.0228243597537078,0.002727337365348,"No correlation","Weak correlation",FALSE,12,13.6363636363636,0,0,12,13.64,1.1015,"Cardiometabolic","II",0,"PASS",3.7,0.524271844660194,1,2,2,4,2,2,2,1.83492755,179.5,3.789,0.575195485879923,0.318996716407898,0.45535,0.45535,0.258513864648208,0.314450603867646,0.314450603867646,18.0636185519711,22.0575005682196,22.0575005682196,1.21824471252332,1.456,1.456,6.23871700065201,3.80968411636628,103,11186,"ALTERNATIVE PRODUCTS:",NA,NA
"O14786","NRP1","Neuropilin-1","OID20390","NRP1","Cardiometabolic",88,0.776141877226009,0.788906264561597,6.55630766004925e-19,7.03336606584946e-20,1.96341415071501e-18,3.79936377432729e-19,"Strong correlation","Strong correlation",88,0.776141877226009,0.788906264561597,6.55630766004925e-19,7.03336606584946e-20,1.96150355199282e-18,3.7545762969167e-19,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.1467,"Cardiometabolic","I",0,"PASS",560,0.487540628385699,3,62,66.5,97,28,32,36,1.3573598,152,1.683,0.489694728765063,0.310322860957427,0.479725,0.479725,0.303106136598638,0.377169674246709,0.377169674246709,21.2437091647416,26.5965471527865,26.5965471527865,2.20125596128994,1.8731,1.8731,1.80039879280188,1.87735973106971,923,103134,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; Synonyms=Membrane-bound; IsoId=O14786-1; Sequence=Displayed; Name=2; Synonyms=Soluble {ECO:0000303|PubMed:10688880}, SNRP1; IsoId=O14786-2; Sequence=VSP_004339, VSP_004340; Name=3; IsoId=O14786-3; Sequence=VSP_053498, VSP_004339, VSP_004340;",3,"Alternative splicing"
"P07333","CSF1R","Macrophage colony-stimulating factor 1 receptor","OID30681","CSF1R","Inflammation II",88,0.769983313307951,0.837362011420452,1.8278744609607e-18,2.82719254885097e-24,5.44504028080377e-18,2.36437065752055e-23,"Strong correlation","Strong correlation",88,0.769983313307951,0.837362011420452,1.8278744609607e-18,2.82719254885097e-24,5.42401878089425e-18,2.31489675616444e-23,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.2859,"Inflammation","II",0,"PASS",960,0.131687242798354,2,16,21,27,6,7,8,1.0136393,158,1.219,0.452750831245295,0.350193882907578,0.599525,0.599525,0.401883857685528,0.52576538615005,0.52576538615005,28.4057085818139,37.6874558459381,37.6874558459381,3.28590761225789,3.6111,3.6111,1.87816809470653,9.14030683641832,972,107984,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P07333-1; Sequence=Displayed; Name=2; IsoId=P07333-2; Sequence=VSP_047757, VSP_047758;",2,"Alternative splicing"
"P14384","CPM","Carboxypeptidase M","OID21054","CPM","Neurology",88,0.722852312352506,0.761521965282329,0,7.10734133680042e-18,0,3.18420173382844e-17,"Strong correlation","Strong correlation",88,0.722852312352506,0.761521965282329,0,7.10734133680042e-18,0,3.15914070031659e-17,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.954,"Neurology","I",0,"PASS",5,0.275395033860045,1,2,7,8,2,5.5,7,0.82187086,130,1.591,0.497616344558255,0.310195041930828,0.578375,0.578375,0.235523927224184,0.489826397102677,0.489826397102677,16.4346540800486,34.9545481623085,34.9545481623085,1.28710512043633,3.0546,3.0546,5.62133548229747,3.78515116409443,443,50514,"ALTERNATIVE PRODUCTS:",NA,NA
"P04406","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","OID30600","GAPDH","Inflammation II",88,0.373692367299496,0.360366803575966,0.000368226737634405,0.000562976853230914,0.000592205109386386,0.000861247787666262,"Weak correlation","Weak correlation",87,0.367481956696071,0.361244066909599,0.000503840123357989,0.000586930318417512,0.000819960379593032,0.000909199312598393,"Weak correlation","Weak correlation",FALSE,0,0,0,0,0,0,5.0716,"Inflammation","II",1,"PASS",1100,0.662686567164179,2,17,23,30,9,17.5,20,1.0739986,140,1.753,0.446400653669512,0.424719620559035,0.2458,0.2472,0.423026364940449,0.225758603092835,0.227063039078543,29.9636478754934,15.7446808567375,15.836781978212,2.04949413675056,1.0849,1.0849,5.03220942724286,0.347992694463416,335,36053,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P04406-1; Sequence=Displayed; Name=2; IsoId=P04406-2; Sequence=VSP_047289;",2,"Alternative splicing"
"Q86T13","CLEC14A","C-type lectin domain family 14 member A","OID21090","CLEC14A","Neurology",35,0.263025210084034,0.48932350896241,0.126728354605396,0.00285276784624475,0.157399683552796,0.0040924712813346,"No correlation","Weak correlation",35,0.263025210084034,0.48932350896241,0.126728354605396,0.00285276784624475,0.16129063313414,0.00414221891274738,"No correlation","Weak correlation",FALSE,53,60.2272727272727,0,0,53,60.23,3.8847,"Neurology","I",0,"PASS",2.3,0.106122448979592,1,1,1,1,1,1,1,3.0389546,95,1.065,0.370208343354652,0.316642430367209,0.4645,0.4645,0.336283465616762,0.411989811822715,0.411989811822715,23.6296229272878,29.149176003994,29.149176003994,2.06895179032407,2.1066,2.1066,16.3588472112787,1.78911425774151,490,51636,"ALTERNATIVE PRODUCTS:",NA,NA
"P17927","CR1","Complement receptor type 1","OID30697","CR1","Inflammation II",88,0.644502855237021,0.74664059354388,1.23865924073187e-11,6.79089135764437e-17,3.32963400663401e-11,2.73818440813589e-16,"Moderate correlation","Strong correlation",88,0.644502855237021,0.74664059354388,1.23865924073187e-11,6.79089135764437e-17,3.33979232315853e-11,2.68919297762717e-16,"Moderate correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.0673,"Inflammation","II",0,"PASS",69,0.10446297204512,4,7,9.5,14,6,8.5,12,1.6345452,113,1.28,0.512715969474445,0.353037591139347,0.614075,0.614075,0.269909222251156,0.528803159423129,0.528803159423129,18.873589558221,37.9201198740616,37.9201198740616,1.76605283820035,2.8306,2.8306,4.87775755723925,6.1569428258645,2039,223663,"ALTERNATIVE PRODUCTS:",NA,NA
"P04792","HSPB1","Heat shock protein beta-1","OID20230","HSPB1","Cardiometabolic",88,0.812951287379804,0.717209585026695,0,3.83374015684722e-15,0,1.31160382941834e-14,"Strong correlation","Strong correlation",88,0.812951287379804,0.717209585026695,0,3.83374015684722e-15,0,1.31701672896108e-14,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,7.5574,"Cardiometabolic","I",0,"PASS",19,0.6,1,4,6,11,3,4,9,1.3000569,143,1.498,0.454959724885993,0.557186308900654,0.9263,0.9263,0.602120228974196,0.73065217270628,0.73065217270628,43.6209697135516,54.0728443734895,54.0728443734895,3.23093156798226,3.4195,3.4195,7.55638843048693,7.73597082909554,205,22783,"ALTERNATIVE PRODUCTS:",NA,NA
